timestamp,cmd_linear_x,cmd_angular_z,start_x,start_y,start_yaw,end_x,end_y,end_yaw
1750802794.0617495,0.2,0.0,-1.265246174919219,0.07868950966245454,-0.08939204353033232,-1.1196724230237496,0.06549929404662483,-0.09065366191595965
1750802795.563067,-0.2,0.0,-1.0590944468863712,0.05997404879271449,-0.0912184415916394,-1.201815639053816,0.07299315059459391,-0.09068120535151546
1750802797.0643587,0.0,0.5,-1.2639940908187937,0.07855564002758382,-0.08863105028852301,-1.2624102700856354,0.0763205739531953,0.2458687383110055
1750802798.5652945,0.0,-0.5,-1.2625271836910643,0.07634877127988725,0.37760536943807343,-1.2621145340430044,0.07645274351327581,0.04620773495422404
